,date,text,followers,polarity,sentiment_confidence
456,2019-11-23 16:31:48,b'Indiana Republicans raising property tax pay 30 Billion new road work 30 Billion easily',980,0.28484848484848485,0.6439393939393939
457,2019-11-23 16:31:41,b'Increase real 10 year yield market volatility ahead SPY QQQ DJIA DIA GLD SLV #stockmarket #investin',1929,0.2,0.30000000000000004
458,2019-11-23 16:30:14,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL WMT GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7
459,2019-11-23 16:30:01,b'Apple AAPL AAPL Weekly View Confirms Downtrend Long short WCX',2177,-0.025,0.35
460,2019-11-23 16:30:00,b'county Indiana act like Hoosiers havent even made slightest infraction worth pris',980,0.3,0.1
461,2019-11-23 16:28:28,b'Mass Incarceration Genocide MSFT AAPL GOOGL AMZN business working mass incarceration state like Indiana',980,0.0,0.0
462,2019-11-23 16:26:13,b'@politico WAR OLIGARCHS BEGUN freedom dead american voice long live DIS AAPL',89,-0.02840909090909091,0.325
463,2019-11-23 16:25:29,b'2246 amp 500 top 10 market cap stock MSFT AAPL AMZN FB BRK JPM GOOG GOOGL JNJ',3529,0.5,0.5
464,2019-11-23 16:25:01,b'Recent Marshall Co news report employee make shackled inmate give threesome news report county',980,0.0,0.25
465,2019-11-23 16:24:46,b'Apple Microsoft Lead Top Tech Play Thats Trouncing Market AAPL MSFT',7037,0.5,0.5
466,2019-11-23 16:22:16,b'Increase real 10 year yield market volatility ahead SPY QQQ DJIA DIA GLD SLV #stockmarket #investin',4241,0.2,0.30000000000000004
467,2019-11-23 16:21:12,b'@LaMonicaBuzz Excellent piece Large cap company plenty cash stay active amp continue seei',1963,0.3603174603174603,0.6761904761904761
468,2019-11-23 16:16:22,b'Business Insider Americans fear theyve lost control personal information Facebook Google',5515,0.0,0.3
469,2019-11-23 16:16:17,b'Trader Warns Rally Crumbling Surface SPY QQQ DJIA DIA GLD SLV',21249,0.0,0.0
470,2019-11-23 16:16:05,b'@JoeBiden number non government #jobs @joebiden credited 44 year spent gov Answer Despit',596,-0.1,0.1
471,2019-11-23 16:15:50,b'Walks Like Duck Talks Like Duck Probably QE SPY QQQ DJIA',21249,0.0,0.0
472,2019-11-23 16:10:55,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX DAX',651,0.0,0.0
473,2019-11-23 16:10:42,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX DAX',651,0.0,0.0
474,2019-11-23 16:09:30,b'AMTD call bought 1028 175 went 1200 feeling greedy sell 86 Plent',57,0.0,0.0
475,2019-11-23 16:09:27,b'Direct message u #twitter #discord added onto upcoming 10k challenge #earlybirds list',944,0.1,0.4
476,2019-11-23 16:08:35,b'Increase real 10 year yield market volatility ahead SPY QQQ DJIA DIA GLD SLV #stockmarket',21249,0.2,0.30000000000000004
477,2019-11-23 16:05:32,b'enormous gap regulatory framework never intended cover universe unive',649,0.0,0.9
478,2019-11-23 16:02:56,b'enormous gap regulatory framework never intended cover universe',3232,0.0,0.9
479,2019-11-23 16:00:40,b'Stocks currently long AAPL NFLX MARA ROKU SHOP WIX #news #business #businessnews #finance',1232,-0.05,0.4
480,2019-11-23 15:56:36,b'write Top Momentum Stocks Affected Cash Rotation Q3 Find',48,0.5,0.5
481,2019-11-23 15:56:06,b'TSLA GM GOOGL AAPL Tesla plan leave auto industry behind car',2497,-0.4,0.7
482,2019-11-23 15:50:31,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',512,0.11666666666666665,0.43333333333333335
483,2019-11-23 15:49:04,b'Mobile discloses data breach affecting million subscriber AAPL',1889,0.0,0.0
484,2019-11-23 15:42:21,b'LONG THREAD stock market isnt stock market ES ESF SPX SPY QQQ IWM VXX VIX AAPL AMZN',1294,-0.05,0.4
485,2019-11-23 15:37:57,b'Americas largest company MSFT AAPL GOOGL AMZN marijuana legal state Indiana people beaten ra',980,0.2,0.2
486,2019-11-23 15:36:03,b'Trading Ideas AAPL Weekly View Confirms Downtrend FREE trade week via',134038,0.4,0.8
487,2019-11-23 15:30:33,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',597,0.2454545454545454,0.48484848484848486
488,2019-11-23 15:30:13,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL WFM GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7
489,2019-11-23 15:26:13,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',1297,0.11666666666666665,0.43333333333333335
490,2019-11-23 15:23:42,b'going limb shorting AAPL overbought',68,0.0,0.0
491,2019-11-23 15:20:26,b'10 Things Know FUTURE APPLE road ahead tech giant service iPhones AAPL',158,0.0,0.5625
492,2019-11-23 15:19:34,b'AAPL Apple delay theatrical debut Banker',1035,0.0,0.0
493,2019-11-23 15:18:22,b'FUTURE APPLE road ahead tech giant service iPhones AAPL johnangel1977',220,0.0,0.5625
494,2019-11-23 15:17:54,b'Binance CEO Suing Block China Police Raid Story SPY QQQ DJIA DIA',21249,0.0,0.0
495,2019-11-23 15:17:47,b'@ced70hammy Yes agree think stock extended expensive become extremely crowde',2179,-0.3125,0.85
496,2019-11-23 15:17:15,b'Got ta new IPhone Day wanted day tsla aapl #TeslaCyberTruck #Cybertruck #CYBRTRK',2573,0.13636363636363635,0.45454545454545453
497,2019-11-23 15:17:11,b'Bitcoin Price Bullish Macro Trend Intact 6800 Key SPY QQQ DJIA DIA',21249,0.0,1.0
498,2019-11-23 15:17:10,b'Amazing trading model Profectus Systems Stocks ETFs Options Futures Forex SPY AAPL REN MOMO DGAZ UGAZ DG TLT',844,0.6000000000000001,0.9
499,2019-11-23 15:15:34,b'Opinion Poll FUTURE APPLE road ahead tech giant service iPhones AAPL',85,0.0,0.5625
500,2019-11-23 15:15:11,b'Bitcoin still substantially YTD SPY QQQ DJIA DIA GLD SLV #stockmarket #investing #finance',21249,0.0,0.0
501,2019-11-23 15:14:32,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',30,0.11666666666666665,0.43333333333333335
502,2019-11-23 15:14:19,b'FUTURE APPLE road ahead tech giant service iPhones AAPL',1237,0.0,0.5625
503,2019-11-23 15:13:16,b'Got ta new IPhone Day wanted day tsla aapl #TeslaCyberTruck #Cybertruck #CYBRTRK',70,0.13636363636363635,0.45454545454545453
504,2019-11-23 15:10:32,b'#Austin #Texas #wednesday tracking #Trump #Apple tour @timcook Visiting new 1bln campus aapl build',2992,0.13636363636363635,0.45454545454545453
505,2019-11-23 15:08:02,b'@JoeBiden number non government #jobs @joebiden credited 44 year spent gov Answer Despit',1081,-0.1,0.1
506,2019-11-23 15:05:42,b'Wall St Solver Power Rankings AAPL Apple Inc AMZN Inc MSFT Microsoft Corp',2573,0.0,0.0
507,2019-11-23 15:03:56,b'Get Rich Dividends Marc Lichtenfeld STX MCD PG AAPL JNJ XOM GE',1136,0.375,0.75
508,2019-11-23 15:02:41,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',882,0.2708333333333333,0.45833333333333337
509,2019-11-23 15:02:26,b'UPDATED ANALYSIS AAPL Apple Valuation Earnings Quality Dividend Safety Scores Analysis',8628,0.0,0.0
510,2019-11-23 15:00:34,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',3,0.0,0.0
511,2019-11-23 15:00:25,b'#Trump playing AAPL prop #PostTruth dystopia Apple playing Trump get',110,0.0,0.0
512,2019-11-23 15:00:01,b'Week review Trumps policy moved stock AAPL MU WDC OCLR ACIA NPTN LITE IIVI MO BTI IMBBY PM GM FCA',134038,0.0,0.0
513,2019-11-23 14:59:37,b'Satya Nadella turnaround Microsoft name etched history alongside CEOs like Jack Welch amp Steve Job',2573,0.0,0.0
514,2019-11-23 14:55:33,b'Apple @ Work Locus Health transforming home patient care iPad AAPL',1889,0.0,0.0
515,2019-11-23 14:55:10,b'OptionAlarm provides Option Swing Trade Alerts REAL Results Try 10 Days',2776,0.2,0.30000000000000004
516,2019-11-23 14:49:23,b'@thehill apo #TEAMArkansasBabyMama ole Joe etal need GO HOME jelly paw asset lb wmt aapl tsla',84,0.0,0.0
517,2019-11-23 14:49:11,b'Carve hour weekend review tape hot setup week recommend TOS software go',93,0.25,0.8500000000000001
518,2019-11-23 14:47:51,b'Satya Nadella turnaround Microsoft name etched history alongside CEOs like Jack Welch amp Steve Job',1143,0.0,0.0
519,2019-11-23 14:47:22,b'@TweetLeni tempted sell AAPL give credit making want trash',206,0.0,0.0
520,2019-11-23 14:45:33,b'Week review Trumps policy moved stock AAPL MU WDC OCLR ACIA NPTN LITE IIVI MO BTI IMBBY PM',20915,0.0,0.0
521,2019-11-23 14:42:07,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811,0.0,0.0
522,2019-11-23 14:42:04,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',3649,0.1787878787878788,0.6181818181818182
523,2019-11-23 14:41:43,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811,0.0,0.0
524,2019-11-23 14:40:29,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811,0.0,0.0
525,2019-11-23 14:39:46,b'write Top Momentum Stocks Affected Cash Rotation Q3 Find',663,0.5,0.5
526,2019-11-23 14:39:34,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',127,0.0,0.0
527,2019-11-23 14:37:21,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',93,0.1787878787878788,0.6181818181818182
528,2019-11-23 14:35:16,b'10 Things Know Apple finally made new AirPods fit people ear time make th',158,0.1787878787878788,0.6181818181818182
529,2019-11-23 14:33:23,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',220,0.1787878787878788,0.6181818181818182
530,2019-11-23 14:31:21,b'Wall St Solver Power Rankings AAPL Apple Inc AMZN Inc MSFT Microsof',249,0.0,0.0
531,2019-11-23 14:30:12,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL BABA AMD GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7
532,2019-11-23 14:29:28,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',1237,0.1787878787878788,0.6181818181818182
533,2019-11-23 14:28:06,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',3649,0.1787878787878788,0.6181818181818182
534,2019-11-23 14:26:07,b'SPX AAPL Investors left wonder stock market rally resting rolling',986,0.0,0.0
535,2019-11-23 14:26:04,b'@guardian aapl tsla always jellypaws DRAMA #Trump Dramatize u #Mazars tax return US wan na see',84,-0.2,0.15000000000000002
